Bill_ID,Consumer_ID,Billing_Month,Units,Amount,Due_Date,Payment_Status,Arrear_Amount
BL0000371,CON00031,November 2025,934,7005.0,2025-11-27,Paid,0.0
BL0000372,CON00031,December 2025,671,5032.5,2025-12-28,Paid,0.0
BL0000373,CON00032,January 2025,92,414.0,2025-01-21,Paid,0.0
BL0000374,CON00032,February 2025,142,639.0,2025-02-21,Paid,0.0
BL0000375,CON00032,March 2025,170,765.0,2025-03-24,Paid,0.0
BL0000376,CON00032,April 2025,156,702.0,2025-04-24,Unpaid,702.0
BL0000377,CON00032,May 2025,72,324.0,2025-05-25,Unpaid,324.0
BL0000378,CON00032,June 2025,131,589.5,2025-06-25,Paid,0.0
BL0000379,CON00032,July 2025,170,765.0,2025-07-26,Unpaid,765.0
BL0000380,CON00032,August 2025,153,688.5,2025-08-26,Paid,0.0
BL0000381,CON00032,September 2025,153,688.5,2025-09-26,Unpaid,688.5
BL0000382,CON00032,October 2025,135,607.5,2025-10-27,Unpaid,607.5
BL0000383,CON00032,November 2025,111,499.5,2025-11-27,Paid,0.0
BL0000384,CON00032,December 2025,185,832.5,2025-12-28,Paid,0.0
BL0000385,CON00033,January 2025,163,733.5,2025-01-21,Paid,0.0
BL0000386,CON00033,February 2025,157,706.5,2025-02-21,Paid,0.0
BL0000387,CON00033,March 2025,115,517.5,2025-03-24,Paid,0.0
BL0000388,CON00033,April 2025,184,828.0,2025-04-24,Paid,0.0
BL0000389,CON00033,May 2025,96,432.0,2025-05-25,Paid,0.0
BL0000390,CON00033,June 2025,102,459.0,2025-06-25,Paid,0.0
BL0000391,CON00033,July 2025,122,549.0,2025-07-26,Paid,0.0
BL0000392,CON00033,August 2025,174,783.0,2025-08-26,Paid,0.0
BL0000393,CON00033,September 2025,173,778.5,2025-09-26,Paid,0.0
BL0000394,CON00033,October 2025,157,706.5,2025-10-27,Paid,0.0
BL0000395,CON00033,November 2025,144,648.0,2025-11-27,Paid,0.0
BL0000396,CON00033,December 2025,183,823.5,2025-12-28,Paid,0.0
BL0000397,CON00034,January 2025,3565,33867.5,2025-01-21,Paid,0.0
BL0000398,CON00034,February 2025,3903,37078.5,2025-02-21,Paid,0.0
BL0000399,CON00034,March 2025,2891,27464.5,2025-03-24,Paid,0.0
BL0000400,CON00034,April 2025,4620,43890.0,2025-04-24,Paid,0.0
BL0000401,CON00034,May 2025,3552,33744.0,2025-05-25,Paid,0.0
BL0000402,CON00034,June 2025,3919,37230.5,2025-06-25,Paid,0.0
BL0000403,CON00034,July 2025,4610,43795.0,2025-07-26,Paid,0.0
BL0000404,CON00034,August 2025,4210,39995.0,2025-08-26,Paid,0.0
BL0000405,CON00034,September 2025,3438,32661.0,2025-09-26,Paid,0.0
BL0000406,CON00034,October 2025,4750,45125.0,2025-10-27,Paid,0.0
BL0000407,CON00034,November 2025,3194,30343.0,2025-11-27,Paid,0.0
BL0000408,CON00034,December 2025,5121,48649.5,2025-12-28,Paid,0.0
BL0000409,CON00035,January 2025,41,20.5,2025-01-21,Paid,0.0
BL0000410,CON00035,February 2025,53,26.5,2025-02-21,Paid,0.0
BL0000411,CON00035,March 2025,65,32.5,2025-03-24,Paid,0.0
BL0000412,CON00035,April 2025,61,30.5,2025-04-24,Paid,0.0
BL0000413,CON00035,May 2025,51,25.5,2025-05-25,Paid,0.0
BL0000414,CON00035,June 2025,48,24.0,2025-06-25,Paid,0.0
BL0000415,CON00035,July 2025,67,33.5,2025-07-26,Paid,0.0
BL0000416,CON00035,August 2025,22,11.0,2025-08-26,Unpaid,11.0
BL0000417,CON00035,September 2025,37,18.5,2025-09-26,Paid,0.0
BL0000418,CON00035,October 2025,64,32.0,2025-10-27,Paid,0.0
BL0000419,CON00035,November 2025,63,31.5,2025-11-27,Paid,0.0
BL0000420,CON00035,December 2025,60,30.0,2025-12-28,Unpaid,30.0
BL0000421,CON00036,January 2025,581,4357.5,2025-01-21,Paid,0.0
BL0000422,CON00036,February 2025,455,3412.5,2025-02-21,Paid,0.0
BL0000423,CON00036,March 2025,573,4297.5,2025-03-24,Paid,0.0
BL0000424,CON00036,April 2025,576,4320.0,2025-04-24,Paid,0.0
BL0000425,CON00036,May 2025,549,4117.5,2025-05-25,Paid,0.0
BL0000426,CON00036,June 2025,675,5062.5,2025-06-25,Paid,0.0
BL0000427,CON00036,July 2025,616,4620.0,2025-07-26,Paid,0.0
BL0000428,CON00036,August 2025,336,2520.0,2025-08-26,Paid,0.0
BL0000429,CON00036,September 2025,620,4650.0,2025-09-26,Paid,0.0
BL0000430,CON00036,October 2025,525,3937.5,2025-10-27,Paid,0.0
BL0000431,CON00036,November 2025,429,3217.5,2025-11-27,Paid,0.0
BL0000432,CON00036,December 2025,474,3555.0,2025-12-28,Paid,0.0
BL0000433,CON00037,January 2025,103,463.5,2025-01-21,Paid,0.0
BL0000434,CON00037,February 2025,157,706.5,2025-02-21,Paid,0.0
BL0000435,CON00037,March 2025,133,598.5,2025-03-24,Paid,0.0
BL0000436,CON00037,April 2025,198,891.0,2025-04-24,Paid,0.0
BL0000437,CON00037,May 2025,220,990.0,2025-05-25,Paid,0.0
BL0000438,CON00037,June 2025,101,454.5,2025-06-25,Unpaid,454.5
BL0000439,CON00037,July 2025,134,603.0,2025-07-26,Paid,0.0
BL0000440,CON00037,August 2025,171,769.5,2025-08-26,Paid,0.0
BL0000441,CON00037,September 2025,149,670.5,2025-09-26,Paid,0.0
BL0000442,CON00037,October 2025,174,783.0,2025-10-27,Paid,0.0
BL0000443,CON00037,November 2025,102,459.0,2025-11-27,Paid,0.0
BL0000444,CON00037,December 2025,135,607.5,2025-12-28,Paid,0.0
BL0000445,CON00038,January 2025,209,940.5,2025-01-21,Paid,0.0
BL0000446,CON00038,February 2025,97,436.5,2025-02-21,Paid,0.0
BL0000447,CON00038,March 2025,153,688.5,2025-03-24,Paid,0.0
BL0000448,CON00038,April 2025,161,724.5,2025-04-24,Paid,0.0
BL0000449,CON00038,May 2025,91,409.5,2025-05-25,Paid,0.0
BL0000450,CON00038,June 2025,89,400.5,2025-06-25,Paid,0.0
BL0000451,CON00038,July 2025,130,585.0,2025-07-26,Paid,0.0
BL0000452,CON00038,August 2025,197,886.5,2025-08-26,Paid,0.0
BL0000453,CON00038,September 2025,166,747.0,2025-09-26,Paid,0.0
BL0000454,CON00038,October 2025,173,778.5,2025-10-27,Paid,0.0
BL0000455,CON00038,November 2025,169,760.5,2025-11-27,Paid,0.0
BL0000456,CON00038,December 2025,154,693.0,2025-12-28,Paid,0.0
BL0000457,CON00039,January 2025,629,4717.5,2025-01-21,Paid,0.0
BL0000458,CON00039,February 2025,546,4095.0,2025-02-21,Paid,0.0
BL0000459,CON00039,March 2025,505,3787.5,2025-03-24,Paid,0.0
BL0000460,CON00039,April 2025,439,3292.5,2025-04-24,Unpaid,3292.5
BL0000461,CON00039,May 2025,597,4477.5,2025-05-25,Paid,0.0
BL0000462,CON00039,June 2025,562,4215.0,2025-06-25,Paid,0.0
BL0000463,CON00039,July 2025,704,5280.0,2025-07-26,Paid,0.0
BL0000464,CON00039,August 2025,661,4957.5,2025-08-26,Paid,0.0
BL0000465,CON00039,September 2025,480,3600.0,2025-09-26,Paid,0.0
BL0000466,CON00039,October 2025,534,4005.0,2025-10-27,Unpaid,4005.0
BL0000467,CON00039,November 2025,604,4530.0,2025-11-27,Paid,0.0
BL0000468,CON00039,December 2025,782,5865.0,2025-12-28,Paid,0.0
BL0000469,CON00040,January 2025,204,918.0,2025-01-21,Paid,0.0
BL0000470,CON00040,February 2025,145,652.5,2025-02-21,Paid,0.0
BL0000471,CON00040,March 2025,125,562.5,2025-03-24,Paid,0.0
BL0000472,CON00040,April 2025,159,715.5,2025-04-24,Paid,0.0
BL0000473,CON00040,May 2025,146,657.0,2025-05-25,Paid,0.0
BL0000474,CON00040,June 2025,153,688.5,2025-06-25,Paid,0.0
BL0000475,CON00040,July 2025,161,724.5,2025-07-26,Paid,0.0
BL0000476,CON00040,August 2025,137,616.5,2025-08-26,Paid,0.0
BL0000477,CON00040,September 2025,171,769.5,2025-09-26,Paid,0.0
BL0000478,CON00040,October 2025,144,648.0,2025-10-27,Paid,0.0
BL0000479,CON00040,November 2025,175,787.5,2025-11-27,Unpaid,787.5
BL0000480,CON00040,December 2025,187,841.5,2025-12-28,Unpaid,841.5
BL0000481,CON00041,January 2025,211,949.5,2025-01-21,Paid,0.0
BL0000482,CON00041,February 2025,138,621.0,2025-02-21,Unpaid,621.0
BL0000483,CON00041,March 2025,185,832.5,2025-03-24,Paid,0.0
BL0000484,CON00041,April 2025,143,643.5,2025-04-24,Paid,0.0
BL0000485,CON00041,May 2025,178,801.0,2025-05-25,Paid,0.0
BL0000486,CON00041,June 2025,131,589.5,2025-06-25,Paid,0.0
BL0000487,CON00041,July 2025,101,454.5,2025-07-26,Paid,0.0
BL0000488,CON00041,August 2025,139,625.5,2025-08-26,Paid,0.0
BL0000489,CON00041,September 2025,197,886.5,2025-09-26,Paid,0.0
BL0000490,CON00041,October 2025,91,409.5,2025-10-27,Paid,0.0
BL0000491,CON00041,November 2025,153,688.5,2025-11-27,Paid,0.0
BL0000492,CON00041,December 2025,170,765.0,2025-12-28,Paid,0.0
BL0000493,CON00042,January 2025,175,787.5,2025-01-21,Paid,0.0
BL0000494,CON00042,February 2025,132,594.0,2025-02-21,Paid,0.0
BL0000495,CON00042,March 2025,155,697.5,2025-03-24,Paid,0.0
BL0000496,CON00042,April 2025,111,499.5,2025-04-24,Paid,0.0
BL0000497,CON00042,May 2025,155,697.5,2025-05-25,Paid,0.0
BL0000498,CON00042,June 2025,159,715.5,2025-06-25,Paid,0.0
BL0000499,CON00042,July 2025,179,805.5,2025-07-26,Paid,0.0
BL0000500,CON00042,August 2025,159,715.5,2025-08-26,Paid,0.0
BL0000501,CON00042,September 2025,154,693.0,2025-09-26,Paid,0.0
BL0000502,CON00042,October 2025,143,643.5,2025-10-27,Paid,0.0
BL0000503,CON00042,November 2025,179,805.5,2025-11-27,Paid,0.0
BL0000504,CON00042,December 2025,169,760.5,2025-12-28,Paid,0.0
BL0000505,CON00043,January 2025,138,621.0,2025-01-21,Paid,0.0
BL0000506,CON00043,February 2025,146,657.0,2025-02-21,Unpaid,657.0
BL0000507,CON00043,March 2025,154,693.0,2025-03-24,Paid,0.0
BL0000508,CON00043,April 2025,177,796.5,2025-04-24,Paid,0.0
BL0000509,CON00043,May 2025,144,648.0,2025-05-25,Paid,0.0
BL0000510,CON00043,June 2025,55,247.5,2025-06-25,Unpaid,247.5
BL0000511,CON00043,July 2025,59,265.5,2025-07-26,Paid,0.0
BL0000512,CON00043,August 2025,36,162.0,2025-08-26,Paid,0.0
BL0000513,CON00043,September 2025,49,220.5,2025-09-26,Paid,0.0
BL0000514,CON00043,October 2025,47,211.5,2025-10-27,Paid,0.0
BL0000515,CON00043,November 2025,56,252.0,2025-11-27,Paid,0.0
BL0000516,CON00043,December 2025,39,175.5,2025-12-28,Paid,0.0
BL0000517,CON00044,January 2025,2503,23778.5,2025-01-21,Paid,0.0
BL0000518,CON00044,February 2025,5375,51062.5,2025-02-21,Paid,0.0
BL0000519,CON00044,March 2025,4120,39140.0,2025-03-24,Paid,0.0
BL0000520,CON00044,April 2025,2399,22790.5,2025-04-24,Paid,0.0
BL0000521,CON00044,May 2025,4827,45856.5,2025-05-25,Paid,0.0
BL0000522,CON00044,June 2025,4073,38693.5,2025-06-25,Paid,0.0
BL0000523,CON00044,July 2025,2591,24614.5,2025-07-26,Paid,0.0
BL0000524,CON00044,August 2025,3971,37724.5,2025-08-26,Paid,0.0
BL0000525,CON00044,September 2025,3389,32195.5,2025-09-26,Paid,0.0
BL0000526,CON00044,October 2025,4446,42237.0,2025-10-27,Paid,0.0
BL0000527,CON00044,November 2025,4468,42446.0,2025-11-27,Paid,0.0
BL0000528,CON00044,December 2025,3161,30029.5,2025-12-28,Paid,0.0
BL0000529,CON00045,January 2025,139,625.5,2025-01-21,Paid,0.0
BL0000530,CON00045,February 2025,166,747.0,2025-02-21,Paid,0.0
BL0000531,CON00045,March 2025,155,697.5,2025-03-24,Paid,0.0
BL0000532,CON00045,April 2025,113,508.5,2025-04-24,Paid,0.0
BL0000533,CON00045,May 2025,197,886.5,2025-05-25,Paid,0.0
BL0000534,CON00045,June 2025,191,859.5,2025-06-25,Paid,0.0
BL0000535,CON00045,July 2025,79,355.5,2025-07-26,Paid,0.0
BL0000536,CON00045,August 2025,163,733.5,2025-08-26,Paid,0.0
BL0000537,CON00045,September 2025,153,688.5,2025-09-26,Paid,0.0
BL0000538,CON00045,October 2025,165,742.5,2025-10-27,Paid,0.0
BL0000539,CON00045,November 2025,129,580.5,2025-11-27,Unpaid,580.5
BL0000540,CON00045,December 2025,137,616.5,2025-12-28,Paid,0.0
BL0000541,CON00046,January 2025,760,5700.0,2025-01-21,Paid,0.0
BL0000542,CON00046,February 2025,731,5482.5,2025-02-21,Paid,0.0
BL0000543,CON00046,March 2025,425,3187.5,2025-03-24,Paid,0.0
BL0000544,CON00046,April 2025,376,2820.0,2025-04-24,Paid,0.0
BL0000545,CON00046,May 2025,675,5062.5,2025-05-25,Paid,0.0
BL0000546,CON00046,June 2025,638,4785.0,2025-06-25,Paid,0.0
BL0000547,CON00046,July 2025,508,3810.0,2025-07-26,Paid,0.0
BL0000548,CON00046,August 2025,416,3120.0,2025-08-26,Paid,0.0
BL0000549,CON00046,September 2025,448,3360.0,2025-09-26,Paid,0.0
BL0000550,CON00046,October 2025,587,4402.5,2025-10-27,Paid,0.0
BL0000551,CON00046,November 2025,886,6645.0,2025-11-27,Paid,0.0
BL0000552,CON00046,December 2025,492,3690.0,2025-12-28,Paid,0.0
BL0000553,CON00047,January 2025,165,742.5,2025-01-21,Paid,0.0
BL0000554,CON00047,February 2025,164,738.0,2025-02-21,Paid,0.0
BL0000555,CON00047,March 2025,149,670.5,2025-03-24,Paid,0.0
BL0000556,CON00047,April 2025,168,756.0,2025-04-24,Unpaid,756.0
BL0000557,CON00047,May 2025,196,882.0,2025-05-25,Paid,0.0
BL0000558,CON00047,June 2025,196,882.0,2025-06-25,Unpaid,882.0
BL0000559,CON00047,July 2025,138,621.0,2025-07-26,Unpaid,621.0
BL0000560,CON00047,August 2025,125,562.5,2025-08-26,Paid,0.0
BL0000561,CON00047,September 2025,126,567.0,2025-09-26,Paid,0.0
BL0000562,CON00047,October 2025,192,864.0,2025-10-27,Paid,0.0
BL0000563,CON00047,November 2025,138,621.0,2025-11-27,Paid,0.0
BL0000564,CON00047,December 2025,134,603.0,2025-12-28,Paid,0.0
BL0000565,CON00048,January 2025,114,513.0,2025-01-21,Paid,0.0
BL0000566,CON00048,February 2025,185,832.5,2025-02-21,Paid,0.0
BL0000567,CON00048,March 2025,128,576.0,2025-03-24,Paid,0.0
BL0000568,CON00048,April 2025,155,697.5,2025-04-24,Paid,0.0
BL0000569,CON00048,May 2025,179,805.5,2025-05-25,Paid,0.0
BL0000570,CON00048,June 2025,138,621.0,2025-06-25,Paid,0.0
BL0000571,CON00048,July 2025,130,585.0,2025-07-26,Paid,0.0
BL0000572,CON00048,August 2025,145,652.5,2025-08-26,Unpaid,652.5
BL0000573,CON00048,September 2025,165,742.5,2025-09-26,Paid,0.0
BL0000574,CON00048,October 2025,164,738.0,2025-10-27,Paid,0.0
BL0000575,CON00048,November 2025,164,738.0,2025-11-27,Paid,0.0
BL0000576,CON00048,December 2025,135,607.5,2025-12-28,Paid,0.0
BL0000577,CON00049,January 2025,92,414.0,2025-01-21,Paid,0.0
BL0000578,CON00049,February 2025,140,630.0,2025-02-21,Unpaid,630.0
BL0000579,CON00049,March 2025,144,648.0,2025-03-24,Unpaid,648.0
BL0000580,CON00049,April 2025,153,688.5,2025-04-24,Paid,0.0
BL0000581,CON00049,May 2025,129,580.5,2025-05-25,Paid,0.0
BL0000582,CON00049,June 2025,144,648.0,2025-06-25,Unpaid,648.0
BL0000583,CON00049,July 2025,189,850.5,2025-07-26,Paid,0.0
BL0000584,CON00049,August 2025,138,621.0,2025-08-26,Paid,0.0
BL0000585,CON00049,September 2025,129,580.5,2025-09-26,Paid,0.0
BL0000586,CON00049,October 2025,149,670.5,2025-10-27,Paid,0.0
BL0000587,CON00049,November 2025,210,945.0,2025-11-27,Paid,0.0
BL0000588,CON00049,December 2025,128,576.0,2025-12-28,Paid,0.0
BL0000589,CON00050,January 2025,108,486.0,2025-01-21,Paid,0.0
BL0000590,CON00050,February 2025,182,819.0,2025-02-21,Paid,0.0
BL0000591,CON00050,March 2025,165,742.5,2025-03-24,Paid,0.0
BL0000592,CON00050,April 2025,140,630.0,2025-04-24,Paid,0.0
BL0000593,CON00050,May 2025,168,756.0,2025-05-25,Paid,0.0
BL0000594,CON00050,June 2025,103,463.5,2025-06-25,Paid,0.0
BL0000595,CON00050,July 2025,121,544.5,2025-07-26,Paid,0.0
BL0000596,CON00050,August 2025,92,414.0,2025-08-26,Paid,0.0
BL0000597,CON00050,September 2025,200,900.0,2025-09-26,Paid,0.0
BL0000598,CON00050,October 2025,88,396.0,2025-10-27,Paid,0.0
BL0000599,CON00050,November 2025,168,756.0,2025-11-27,Paid,0.0
BL0000600,CON00050,December 2025,132,594.0,2025-12-28,Paid,0.0
BL0000601,CON00051,January 2025,41,20.5,2025-01-21,Paid,0.0
BL0000602,CON00051,February 2025,52,26.0,2025-02-21,Paid,0.0
BL0000603,CON00051,March 2025,40,20.0,2025-03-24,Paid,0.0
BL0000604,CON00051,April 2025,52,26.0,2025-04-24,Paid,0.0
BL0000605,CON00051,May 2025,27,13.5,2025-05-25,Paid,0.0
BL0000606,CON00051,June 2025,57,28.5,2025-06-25,Paid,0.0
BL0000607,CON00051,July 2025,47,23.5,2025-07-26,Paid,0.0
BL0000608,CON00051,August 2025,59,29.5,2025-08-26,Paid,0.0
BL0000609,CON00051,September 2025,51,25.5,2025-09-26,Paid,0.0
BL0000610,CON00051,October 2025,47,23.5,2025-10-27,Paid,0.0
BL0000611,CON00051,November 2025,55,27.5,2025-11-27,Paid,0.0
BL0000612,CON00051,December 2025,42,21.0,2025-12-28,Paid,0.0
BL0000613,CON00052,January 2025,739,5542.5,2025-01-21,Paid,0.0
BL0000614,CON00052,February 2025,774,5805.0,2025-02-21,Unpaid,5805.0
BL0000615,CON00052,March 2025,536,4020.0,2025-03-24,Paid,0.0
BL0000616,CON00052,April 2025,520,3900.0,2025-04-24,Unpaid,3900.0
BL0000617,CON00052,May 2025,745,5587.5,2025-05-25,Paid,0.0
BL0000618,CON00052,June 2025,611,4582.5,2025-06-25,Paid,0.0
BL0000619,CON00052,July 2025,778,5835.0,2025-07-26,Unpaid,5835.0
BL0000620,CON00052,August 2025,714,5355.0,2025-08-26,Paid,0.0
BL0000621,CON00052,September 2025,664,4980.0,2025-09-26,Paid,0.0
BL0000622,CON00052,October 2025,608,4560.0,2025-10-27,Unpaid,4560.0
BL0000623,CON00052,November 2025,467,3502.5,2025-11-27,Paid,0.0
BL0000624,CON00052,December 2025,713,5347.5,2025-12-28,Paid,0.0
BL0000625,CON00053,January 2025,2713,25773.5,2025-01-21,Paid,0.0
BL0000626,CON00053,February 2025,2883,27388.5,2025-02-21,Paid,0.0
BL0000627,CON00053,March 2025,3246,30837.0,2025-03-24,Paid,0.0
BL0000628,CON00053,April 2025,2794,26543.0,2025-04-24,Unpaid,26543.0
BL0000629,CON00053,May 2025,4721,44849.5,2025-05-25,Paid,0.0
BL0000630,CON00053,June 2025,4065,38617.5,2025-06-25,Paid,0.0
BL0000631,CON00053,July 2025,4450,42275.0,2025-07-26,Paid,0.0
BL0000632,CON00053,August 2025,2721,25849.5,2025-08-26,Paid,0.0
BL0000633,CON00053,September 2025,3429,32575.5,2025-09-26,Paid,0.0
BL0000634,CON00053,October 2025,2965,28167.5,2025-10-27,Paid,0.0
BL0000635,CON00053,November 2025,3335,31682.5,2025-11-27,Paid,0.0
BL0000636,CON00053,December 2025,5440,51680.0,2025-12-28,Paid,0.0
BL0000637,CON00054,January 2025,4378,41591.0,2025-01-21,Paid,0.0
BL0000638,CON00054,February 2025,4141,39339.5,2025-02-21,Paid,0.0
BL0000639,CON00054,March 2025,4987,47376.5,2025-03-24,Paid,0.0
BL0000640,CON00054,April 2025,3703,35178.5,2025-04-24,Paid,0.0
BL0000641,CON00054,May 2025,4180,39710.0,2025-05-25,Paid,0.0
BL0000642,CON00054,June 2025,2908,27626.0,2025-06-25,Paid,0.0
BL0000643,CON00054,July 2025,3128,29716.0,2025-07-26,Paid,0.0
BL0000644,CON00054,August 2025,4371,41524.5,2025-08-26,Paid,0.0
BL0000645,CON00054,September 2025,5205,49447.5,2025-09-26,Paid,0.0
BL0000646,CON00054,October 2025,4579,43500.5,2025-10-27,Paid,0.0
BL0000647,CON00054,November 2025,3530,33535.0,2025-11-27,Paid,0.0
BL0000648,CON00054,December 2025,4435,42132.5,2025-12-28,Paid,0.0
BL0000649,CON00055,January 2025,163,733.5,2025-01-21,Paid,0.0
BL0000650,CON00055,February 2025,98,441.0,2025-02-21,Paid,0.0
BL0000651,CON00055,March 2025,185,832.5,2025-03-24,Paid,0.0
BL0000652,CON00055,April 2025,93,418.5,2025-04-24,Paid,0.0
BL0000653,CON00055,May 2025,185,832.5,2025-05-25,Paid,0.0
BL0000654,CON00055,June 2025,188,846.0,2025-06-25,Paid,0.0
BL0000655,CON00055,July 2025,174,783.0,2025-07-26,Paid,0.0
BL0000656,CON00055,August 2025,165,742.5,2025-08-26,Paid,0.0
BL0000657,CON00055,September 2025,156,702.0,2025-09-26,Paid,0.0
BL0000658,CON00055,October 2025,162,729.0,2025-10-27,Paid,0.0
BL0000659,CON00055,November 2025,166,747.0,2025-11-27,Paid,0.0
BL0000660,CON00055,December 2025,121,544.5,2025-12-28,Paid,0.0
BL0000661,CON00056,January 2025,2293,21783.5,2025-01-21,Paid,0.0
BL0000662,CON00056,February 2025,3012,28614.0,2025-02-21,Paid,0.0
BL0000663,CON00056,March 2025,5284,50198.0,2025-03-24,Paid,0.0
BL0000664,CON00056,April 2025,4224,40128.0,2025-04-24,Paid,0.0
BL0000665,CON00056,May 2025,3322,31559.0,2025-05-25,Paid,0.0
BL0000666,CON00056,June 2025,4521,42949.5,2025-06-25,Paid,0.0
BL0000667,CON00056,July 2025,4587,43576.5,2025-07-26,Paid,0.0
BL0000668,CON00056,August 2025,3696,35112.0,2025-08-26,Paid,0.0
BL0000669,CON00056,September 2025,4473,42493.5,2025-09-26,Paid,0.0
BL0000670,CON00056,October 2025,4070,38665.0,2025-10-27,Unpaid,38665.0
BL0000671,CON00056,November 2025,3048,28956.0,2025-11-27,Paid,0.0
BL0000672,CON00056,December 2025,5090,48355.0,2025-12-28,Paid,0.0
BL0000673,CON00057,January 2025,143,643.5,2025-01-21,Paid,0.0
BL0000674,CON00057,February 2025,148,666.0,2025-02-21,Unpaid,666.0
BL0000675,CON00057,March 2025,130,585.0,2025-03-24,Paid,0.0
BL0000676,CON00057,April 2025,158,711.0,2025-04-24,Paid,0.0
BL0000677,CON00057,May 2025,204,918.0,2025-05-25,Paid,0.0
BL0000678,CON00057,June 2025,38,171.0,2025-06-25,Paid,0.0
BL0000679,CON00057,July 2025,52,234.0,2025-07-26,Unpaid,234.0
BL0000680,CON00057,August 2025,39,175.5,2025-08-26,Paid,0.0
BL0000681,CON00057,September 2025,54,243.0,2025-09-26,Paid,0.0
BL0000682,CON00057,October 2025,49,220.5,2025-10-27,Paid,0.0
BL0000683,CON00057,November 2025,36,162.0,2025-11-27,Paid,0.0
BL0000684,CON00057,December 2025,37,166.5,2025-12-28,Paid,0.0
BL0000685,CON00058,January 2025,157,706.5,2025-01-21,Paid,0.0
BL0000686,CON00058,February 2025,138,621.0,2025-02-21,Paid,0.0
BL0000687,CON00058,March 2025,139,625.5,2025-03-24,Paid,0.0
BL0000688,CON00058,April 2025,149,670.5,2025-04-24,Paid,0.0
BL0000689,CON00058,May 2025,194,873.0,2025-05-25,Paid,0.0
BL0000690,CON00058,June 2025,152,684.0,2025-06-25,Unpaid,684.0
BL0000691,CON00058,July 2025,178,801.0,2025-07-26,Paid,0.0
BL0000692,CON00058,August 2025,142,639.0,2025-08-26,Paid,0.0
BL0000693,CON00058,September 2025,160,720.0,2025-09-26,Unpaid,720.0
BL0000694,CON00058,October 2025,160,720.0,2025-10-27,Paid,0.0
BL0000695,CON00058,November 2025,196,882.0,2025-11-27,Paid,0.0
BL0000696,CON00058,December 2025,209,940.5,2025-12-28,Paid,0.0
BL0000697,CON00059,January 2025,109,490.5,2025-01-21,Paid,0.0
BL0000698,CON00059,February 2025,127,571.5,2025-02-21,Paid,0.0
BL0000699,CON00059,March 2025,129,580.5,2025-03-24,Paid,0.0
BL0000700,CON00059,April 2025,179,805.5,2025-04-24,Paid,0.0
BL0000701,CON00059,May 2025,155,697.5,2025-05-25,Paid,0.0
BL0000702,CON00059,June 2025,206,927.0,2025-06-25,Paid,0.0
BL0000703,CON00059,July 2025,117,526.5,2025-07-26,Paid,0.0
BL0000704,CON00059,August 2025,108,486.0,2025-08-26,Paid,0.0
BL0000705,CON00059,September 2025,131,589.5,2025-09-26,Paid,0.0
BL0000706,CON00059,October 2025,117,526.5,2025-10-27,Paid,0.0
BL0000707,CON00059,November 2025,147,661.5,2025-11-27,Paid,0.0
BL0000708,CON00059,December 2025,224,1008.0,2025-12-28,Paid,0.0
BL0000709,CON00060,January 2025,129,580.5,2025-01-21,Paid,0.0
BL0000710,CON00060,February 2025,166,747.0,2025-02-21,Paid,0.0
BL0000711,CON00060,March 2025,98,441.0,2025-03-24,Paid,0.0
BL0000712,CON00060,April 2025,106,477.0,2025-04-24,Paid,0.0
BL0000713,CON00060,May 2025,165,742.5,2025-05-25,Paid,0.0
BL0000714,CON00060,June 2025,147,661.5,2025-06-25,Paid,0.0
BL0000715,CON00060,July 2025,146,657.0,2025-07-26,Paid,0.0
