Inspection_ID,Consumer_ID,Avg_Last6Months,Current_Month_Units,Consumption_Drop_Percentage,Voltage_Anomaly,Current_Anomaly,Meter_Tamper_Flag,Night_Usage_Ratio,Transformer_Loss_Percentage,Theft_Flag
INSP000317,CON00677,775.3828577450906,835.01,-7.69,0,0,1,0.59,9.03,0
INSP000318,CON01714,254.24580990752045,269.02,-5.81,0,0,0,0.44,23.76,0
INSP000319,CON01760,923.7976313399818,884.17,4.29,0,0,0,0.78,14.28,0
INSP000320,CON01242,595.5560665071687,481.75,19.11,0,0,0,0.66,26.94,0
INSP000321,CON01972,505.0708229427193,441.99,12.49,0,0,0,0.77,5.72,0
INSP000322,CON01699,1001.4491429931027,1072.25,-7.07,0,0,0,0.78,27.21,1
INSP000323,CON01928,1198.1005676991383,1295.51,-8.13,0,0,0,0.34,27.07,0
INSP000324,CON01272,443.94583522290554,406.97,8.33,0,0,0,0.25,21.63,0
INSP000325,CON00800,809.0388177669204,416.25,48.55,1,1,0,0.75,12.17,1
INSP000326,CON01177,959.4999344595257,998.65,-4.08,0,0,0,0.56,14.48,0
INSP000327,CON00884,311.83290191212285,274.29,12.04,0,0,0,0.59,8.15,0
INSP000328,CON01596,450.01948941542787,413.34,8.15,0,0,0,0.35,20.42,0
INSP000329,CON01510,507.62934303462464,532.6,-4.92,0,0,0,0.61,7.79,0
INSP000330,CON01133,966.5538995946329,997.87,-3.24,0,0,0,0.64,5.39,0
INSP000331,CON01937,1139.9157515077811,1146.64,-0.59,0,0,0,0.58,20.18,0
INSP000332,CON00411,1171.0463667057786,1023.14,12.63,0,0,0,0.6,22.19,0
INSP000333,CON01097,1032.060453050925,1022.36,0.94,0,0,0,0.74,16.91,1
INSP000334,CON00543,728.6916050691185,652.91,10.4,0,0,0,0.65,14.49,0
INSP000335,CON01746,169.93145568414855,150.41,11.49,0,0,0,0.66,27.84,0
INSP000336,CON01677,791.8812814204557,740.65,6.47,0,0,0,0.3,28.97,0
INSP000337,CON00629,855.7294737228767,211.11,75.33,1,1,0,0.41,5.53,0
INSP000338,CON00641,913.090485495623,966.6,-5.86,0,0,1,0.26,15.93,0
INSP000339,CON01536,723.5778583531029,675.39,6.66,0,0,0,0.32,27.13,0
INSP000340,CON01477,811.853746558939,668.24,17.69,0,0,0,0.71,16.56,0
INSP000341,CON00171,290.8332573851096,291.44,-0.21,0,0,0,0.44,8.87,0
INSP000342,CON00604,172.6379913777629,184.01,-6.59,0,0,1,0.73,23.84,0
INSP000343,CON00184,281.33299281303124,282.74,-0.5,0,0,0,0.48,7.23,1
INSP000344,CON01495,108.84984805651472,109.09,-0.22,0,0,0,0.2,10.36,1
INSP000345,CON01166,1113.8520104806262,922.27,17.2,0,0,0,0.66,20.56,0
INSP000346,CON01270,441.02221101505677,359.65,18.45,0,0,0,0.78,15.18,0
INSP000347,CON01394,809.9108456539701,735.32,9.21,0,0,0,0.31,29.86,0
INSP000348,CON01747,1012.5299705715371,947.53,6.42,0,0,0,0.48,14.32,0
INSP000349,CON01271,298.26547415102823,121.69,59.2,1,1,0,0.52,10.5,1
INSP000350,CON01257,333.47564786366786,308.13,7.6,0,0,0,0.48,11.78,0
INSP000351,CON00064,243.80244471219527,259.94,-6.62,0,0,0,0.74,16.29,0
INSP000352,CON00311,1173.8288353155945,997.17,15.05,0,0,0,0.63,21.91,1
INSP000353,CON01240,894.7598917175332,981.91,-9.74,0,0,0,0.26,5.27,0
INSP000354,CON01768,879.3302265557194,926.81,-5.4,0,0,1,0.61,18.65,0
INSP000355,CON00527,779.9811682401925,765.71,1.83,0,0,0,0.22,13.01,0
INSP000356,CON01847,1096.2082397826957,1140.39,-4.03,0,0,0,0.73,29.99,0
INSP000357,CON00135,147.74409624302044,135.73,8.13,0,0,0,0.42,21.99,1
INSP000358,CON01518,813.0503769569679,658.41,19.02,0,0,0,0.78,10.5,0
INSP000359,CON00120,492.65842308551385,409.69,16.84,0,0,0,0.77,17.58,0
INSP000360,CON00555,1029.3575799383702,859.51,16.5,0,0,0,0.46,12.08,0
INSP000361,CON01205,124.4675091668851,62.71,49.62,1,1,0,0.67,15.32,1
INSP000362,CON00765,547.4795162073333,512.61,6.37,0,0,0,0.25,22.6,0
INSP000363,CON00413,215.3845685028433,173.77,19.32,0,0,0,0.55,5.03,0
INSP000364,CON01293,924.0797570379809,874.46,5.37,0,0,0,0.28,8.47,0
INSP000365,CON00904,920.9239917167156,924.42,-0.38,0,0,0,0.47,10.03,0
INSP000366,CON01036,788.8087895193898,830.06,-5.23,0,0,0,0.23,18.43,0
INSP000367,CON01447,522.7840633206546,475.52,9.04,0,0,0,0.67,11.7,0
INSP000368,CON01217,1020.6034217789575,970.08,4.95,0,0,0,0.52,14.87,0
INSP000369,CON00822,469.44225471719466,501.41,-6.81,0,0,0,0.23,22.15,0
INSP000370,CON01212,836.0470175253926,821.67,1.72,0,0,0,0.46,18.28,0
INSP000371,CON01119,971.3501814903227,884.32,8.96,0,0,0,0.62,15.62,0
INSP000372,CON01920,350.9486504658223,338.95,3.42,0,0,0,0.68,6.41,0
INSP000373,CON00449,248.75951081109662,63.14,74.62,1,1,0,0.42,25.67,0
INSP000374,CON01825,374.5345907423402,352.32,5.93,0,0,0,0.69,21.32,0
INSP000375,CON01105,605.9554819871151,500.16,17.46,0,0,0,0.29,26.23,0
INSP000376,CON00308,125.63583215147348,134.46,-7.02,0,0,0,0.34,24.19,1
INSP000377,CON00922,542.0576923060895,570.95,-5.33,0,0,0,0.49,5.41,0
INSP000378,CON00195,202.9517903620652,215.05,-5.96,0,0,1,0.65,7.08,0
INSP000379,CON01097,497.51243092435806,473.33,4.86,0,0,0,0.79,13.27,0
INSP000380,CON00909,1042.2112888577922,1025.85,1.57,0,0,1,0.72,22.53,0
INSP000381,CON01643,574.6538745114057,529.43,7.87,0,0,0,0.36,22.76,0
INSP000382,CON00144,809.6572376474912,730.72,9.75,0,0,0,0.65,24.16,0
INSP000383,CON00992,708.2074901835697,750.7,-6.0,0,0,0,0.38,18.32,0
INSP000384,CON00582,222.99516803370798,210.75,5.49,0,0,0,0.22,9.56,1
INSP000385,CON01210,442.9227928359226,122.16,72.42,1,1,0,0.48,19.93,1
INSP000386,CON01115,1175.8970482173088,1095.58,6.83,0,0,0,0.24,29.03,0
INSP000387,CON01386,1119.4837084609655,949.32,15.2,0,0,0,0.2,14.15,1
INSP000388,CON01628,790.8254730194839,677.5,14.33,0,0,0,0.36,12.87,0
INSP000389,CON00208,278.6320957277213,266.73,4.27,0,0,0,0.61,21.01,0
INSP000390,CON00781,1074.819110178249,1072.24,0.24,0,0,0,0.54,10.43,0
INSP000391,CON00592,686.5055809532407,667.63,2.75,0,0,0,0.3,28.12,0
INSP000392,CON01772,544.4546534295541,442.21,18.78,0,0,0,0.66,9.89,0
INSP000393,CON00943,414.2971990285938,354.02,14.55,0,0,0,0.25,17.67,0
INSP000394,CON01700,353.66914915834957,304.05,14.03,0,0,0,0.69,21.27,0
INSP000395,CON01173,1120.9657196485632,1033.75,7.78,0,0,0,0.28,22.58,1
INSP000396,CON01513,561.5162090362678,542.31,3.42,0,0,0,0.29,13.58,0
INSP000397,CON00190,155.53955726974465,25.77,83.43,1,1,0,0.64,28.72,1
INSP000398,CON00842,1037.9262660168283,1136.74,-9.52,0,0,0,0.22,9.34,0
INSP000399,CON00021,332.30906274831705,348.43,-4.85,0,0,0,0.66,6.17,0
INSP000400,CON01813,577.3653102757596,526.5,8.81,0,0,0,0.34,25.8,0
INSP000401,CON01766,750.3631503445989,786.98,-4.88,0,0,0,0.71,28.98,0
INSP000402,CON01989,821.8242261544694,903.35,-9.92,0,0,0,0.73,14.62,0
INSP000403,CON00625,1183.1706331517,1212.99,-2.52,0,0,0,0.54,29.5,0
INSP000404,CON01708,344.73604055330765,361.97,-5.0,0,0,0,0.63,14.87,0
INSP000405,CON00355,424.52637204945535,348.32,17.95,0,0,0,0.5,10.71,0
INSP000406,CON01731,823.9238978163879,721.26,12.46,0,0,0,0.55,29.66,0
INSP000407,CON01019,575.7618896786778,539.72,6.26,0,0,0,0.77,22.34,0
INSP000408,CON00003,532.740131133615,519.95,2.4,0,0,0,0.71,20.55,0
INSP000409,CON00652,879.6367830016776,306.91,65.11,1,1,0,0.51,6.31,0
INSP000410,CON01585,572.0769956712747,528.26,7.66,0,0,0,0.47,11.47,0
INSP000411,CON01208,633.0272064174776,607.33,4.06,0,0,0,0.5,19.18,0
INSP000412,CON00402,186.98702788989857,193.79,-3.64,0,0,0,0.66,14.05,0
INSP000413,CON00345,647.2551966327926,670.82,-3.64,0,0,0,0.8,7.79,0
INSP000414,CON01497,876.1307879520207,831.71,5.07,0,0,0,0.79,13.73,0
INSP000415,CON01288,199.85579445655293,203.57,-1.86,0,0,0,0.43,10.2,1
INSP000416,CON01491,143.11234183464558,152.4,-6.49,0,0,0,0.5,9.01,0
INSP000417,CON00702,898.8006681611197,975.11,-8.49,0,0,1,0.74,13.29,1
INSP000418,CON00224,214.48959889435537,233.86,-9.03,0,0,0,0.8,27.51,0
INSP000419,CON01084,424.2828904214688,402.14,5.22,0,0,0,0.51,27.21,1
INSP000420,CON01300,817.5129429587475,684.59,16.26,0,0,0,0.71,29.12,0
INSP000421,CON00648,1035.427556685952,478.26,53.81,1,1,0,0.76,8.56,1
INSP000422,CON01819,509.19988683250455,536.44,-5.35,0,0,0,0.35,23.94,0
INSP000423,CON00810,892.4757672813228,728.8,18.34,0,0,0,0.69,20.08,1
INSP000424,CON01795,771.1797268329207,830.87,-7.74,0,0,0,0.61,27.36,0
INSP000425,CON00581,757.4429188511374,795.24,-4.99,0,0,0,0.6,20.96,0
INSP000426,CON01919,240.64647629664077,245.36,-1.96,0,0,0,0.47,19.45,0
INSP000427,CON01453,449.74869371795785,428.57,4.71,0,0,0,0.53,17.69,0
INSP000428,CON00751,133.2846693520093,144.35,-8.3,0,0,0,0.49,5.44,1
INSP000429,CON00238,730.3310833456402,647.07,11.4,0,0,0,0.6,12.03,0
INSP000430,CON00863,661.9823331612278,564.41,14.74,0,0,0,0.26,8.68,0
INSP000431,CON01905,832.3054918625201,770.71,7.4,0,0,0,0.46,21.76,0
INSP000432,CON00779,223.56515450375588,193.16,13.6,0,0,1,0.69,7.3,0
INSP000433,CON01652,1097.126413616448,340.44,68.97,1,1,0,0.24,15.16,1
INSP000434,CON00858,1047.5822005858831,983.47,6.12,0,0,0,0.59,24.31,0
INSP000435,CON01175,842.5701469071244,740.79,12.08,0,0,0,0.59,9.52,0
INSP000436,CON01920,342.6759690461642,284.97,16.84,0,0,0,0.44,5.69,0
INSP000437,CON00016,788.3816377563411,689.28,12.57,0,0,0,0.27,7.65,0
INSP000438,CON01064,1129.7859963171131,1151.03,-1.88,0,0,0,0.21,21.03,0
INSP000439,CON01923,586.7405915088252,608.1,-3.64,0,0,0,0.45,13.27,0
INSP000440,CON00076,437.52728739655527,443.26,-1.31,0,0,0,0.68,23.87,0
INSP000441,CON00232,751.8265196771184,720.7,4.14,0,0,0,0.45,27.06,0
INSP000442,CON01956,125.28949209552103,120.98,3.44,0,0,0,0.72,24.06,1
INSP000443,CON01282,1076.7395296915017,1073.72,0.28,0,0,0,0.49,25.7,0
INSP000444,CON01327,477.01272541226155,504.06,-5.67,0,0,0,0.23,28.51,0
INSP000445,CON00242,1148.7199964036688,179.2,84.4,1,1,0,0.29,16.02,1
INSP000446,CON01515,1133.2715090059312,997.96,11.94,0,0,0,0.68,12.89,0
INSP000447,CON00197,156.63659732758836,163.01,-4.07,0,0,0,0.71,26.94,0
INSP000448,CON01319,1135.7955915466478,1081.39,4.79,0,0,0,0.79,12.95,0
INSP000449,CON00137,798.9597590504954,800.24,-0.16,0,0,0,0.46,10.82,0
INSP000450,CON00423,879.0156331835867,734.07,16.49,0,0,0,0.64,7.95,0
INSP000451,CON00446,1108.7754743039882,967.41,12.75,0,0,0,0.52,10.21,0
INSP000452,CON00508,426.0691302783402,429.01,-0.69,0,0,0,0.7,24.85,1
INSP000453,CON00937,621.2403929844172,525.82,15.36,0,0,0,0.66,9.13,0
INSP000454,CON01683,421.0532437614719,452.3,-7.42,0,0,0,0.69,19.47,0
INSP000455,CON01334,346.82754766499386,302.33,12.83,0,0,0,0.78,7.23,0
INSP000456,CON00513,1139.1380874495833,1161.35,-1.95,0,0,0,0.21,21.63,1
INSP000457,CON01845,379.90672697048495,172.74,54.53,1,1,1,0.32,21.99,1
INSP000458,CON00413,298.6960556603397,281.94,5.61,0,0,0,0.44,7.03,0
INSP000459,CON00570,602.6159146234149,623.04,-3.39,0,0,0,0.26,12.12,0
INSP000460,CON01347,1189.6448331579963,1296.83,-9.01,0,0,0,0.67,7.78,0
INSP000461,CON01476,181.57319153051589,188.26,-3.68,0,0,0,0.66,26.82,0
INSP000462,CON01009,1006.9091731063675,1078.9,-7.15,0,0,0,0.24,21.82,0
INSP000463,CON01268,461.36689685617324,455.46,1.28,0,0,0,0.32,21.47,0
INSP000464,CON00972,581.3364692729065,516.11,11.22,0,0,0,0.76,6.41,0
INSP000465,CON00382,906.5158405267637,768.36,15.24,0,0,0,0.69,18.17,0
INSP000466,CON01427,555.0590543614918,523.03,5.77,0,0,0,0.74,29.32,1
INSP000467,CON00031,353.3558319022726,291.7,17.45,0,0,0,0.22,10.84,0
INSP000468,CON01345,1105.8003404686833,1134.44,-2.59,0,0,0,0.51,21.84,0
INSP000469,CON01923,1042.481971421516,480.9,53.87,1,1,0,0.66,20.06,1
INSP000470,CON00738,361.8706360525183,297.96,17.66,0,0,0,0.7,17.05,0
INSP000471,CON00844,771.2320536449159,637.11,17.39,0,0,0,0.42,20.55,1
INSP000472,CON01017,1140.8580374705475,1178.39,-3.29,0,0,0,0.28,25.69,0
INSP000473,CON01669,269.4530283986682,245.66,8.83,0,0,0,0.3,25.33,0
INSP000474,CON00844,287.2636659863073,250.49,12.8,0,0,0,0.73,23.26,0
INSP000475,CON01420,246.08781250097923,262.5,-6.67,0,0,0,0.73,12.9,0
INSP000476,CON01986,388.7296161129307,381.77,1.79,0,0,0,0.24,5.92,1
INSP000477,CON00756,454.2294960828023,486.07,-7.01,0,0,0,0.69,23.83,0
INSP000478,CON00588,120.20460431223609,119.72,0.4,0,0,1,0.61,15.49,0
INSP000479,CON01214,1061.343668712444,1108.68,-4.46,0,0,0,0.42,15.56,0
INSP000480,CON00611,797.0405660154025,777.59,2.44,0,0,1,0.57,7.87,0
INSP000481,CON00731,872.2353029798446,267.34,69.35,1,1,0,0.39,20.23,1
INSP000482,CON00581,919.8949633715215,858.17,6.71,0,0,0,0.67,23.56,1
INSP000483,CON00740,168.51305028411488,138.82,17.62,0,0,0,0.57,25.98,1
INSP000484,CON00917,1172.8151578522052,1115.46,4.89,0,0,0,0.41,29.61,0
INSP000485,CON00031,198.02811700708835,188.7,4.71,0,0,0,0.49,29.48,0
INSP000486,CON00190,258.02581931162547,268.01,-3.87,0,0,0,0.39,29.15,0
INSP000487,CON01703,992.8603658966559,1010.63,-1.79,0,0,0,0.28,22.69,0
INSP000488,CON01919,695.510022666455,761.72,-9.52,0,0,0,0.34,29.18,0
INSP000489,CON01836,900.3701092461624,740.46,17.76,0,0,0,0.22,11.32,0
INSP000490,CON00519,504.3768086218874,404.86,19.73,0,0,0,0.49,12.89,1
INSP000491,CON00353,188.35255146830866,201.01,-6.72,0,0,0,0.34,22.61,0
INSP000492,CON01440,691.0457125132363,668.52,3.26,0,0,0,0.42,27.34,0
INSP000493,CON01198,154.31993522769758,83.86,45.66,1,1,0,0.5,23.87,0
INSP000494,CON01410,181.24279838770357,149.02,17.78,0,0,0,0.27,22.36,0
INSP000495,CON01675,199.83655769137954,212.71,-6.44,0,0,1,0.29,9.94,1
INSP000496,CON00862,361.67011639123643,348.9,3.53,0,0,0,0.79,16.27,0
INSP000497,CON00653,207.90875010196532,187.22,9.95,0,0,0,0.43,8.1,0
INSP000498,CON00310,925.2311649171245,918.85,0.69,0,0,1,0.64,15.13,0
INSP000499,CON00995,880.8541588666852,862.09,2.13,0,0,0,0.69,23.0,0
INSP000500,CON01570,556.9190287856862,562.49,-1.0,0,0,0,0.72,12.71,0
INSP000501,CON01100,1110.0491532956962,1076.41,3.03,0,0,0,0.46,22.76,0
INSP000502,CON01319,185.9841581913912,188.63,-1.42,0,0,0,0.62,11.17,0
INSP000503,CON00583,654.7344281598856,639.87,2.27,0,0,0,0.43,9.17,0
INSP000504,CON01402,1171.6813271030228,1087.44,7.19,0,0,0,0.79,19.43,0
INSP000505,CON01177,281.82529413225984,125.72,55.39,1,1,0,0.34,22.14,1
INSP000506,CON01807,519.7396544418775,566.88,-9.07,0,0,0,0.22,21.36,0
INSP000507,CON01349,535.4097741320288,497.07,7.16,0,0,0,0.77,24.73,0
INSP000508,CON01201,457.7102167655194,496.71,-8.52,0,0,0,0.5,25.98,0
INSP000509,CON01106,230.48429642641136,211.91,8.06,0,0,0,0.77,7.45,0
INSP000510,CON01780,363.15667375604755,385.49,-6.15,0,0,0,0.37,13.13,1
INSP000511,CON01348,542.3143045325681,480.87,11.33,0,0,0,0.76,14.19,1
INSP000512,CON00763,681.765421547093,647.68,5.0,0,0,0,0.78,23.64,0
INSP000513,CON00988,939.0050277320008,771.3,17.86,0,0,0,0.33,27.33,0
INSP000514,CON00541,666.4781957691633,683.94,-2.62,0,0,0,0.63,16.77,1
INSP000515,CON00893,505.6951897559528,445.21,11.96,0,0,0,0.76,10.34,0
INSP000516,CON01547,243.6027798920009,202.41,16.91,0,0,0,0.23,16.55,0
INSP000517,CON00035,1162.9992442539287,207.48,82.16,1,1,0,0.39,18.54,1
INSP000518,CON01263,544.2856399911652,544.67,-0.07,0,0,0,0.58,21.58,0
INSP000519,CON01436,1102.2954606153974,1107.15,-0.44,0,0,0,0.5,22.94,1
INSP000520,CON01835,165.4394548080984,175.9,-6.32,0,0,0,0.64,14.85,0
INSP000521,CON01130,1065.2244218873757,918.33,13.79,0,0,0,0.51,8.6,0
INSP000522,CON00961,123.14109296719906,107.34,12.83,0,0,0,0.64,18.58,1
INSP000523,CON01762,541.9739690784284,515.04,4.97,0,0,0,0.65,27.03,0
INSP000524,CON01328,197.9194701544543,185.83,6.11,0,0,0,0.75,8.51,0
INSP000525,CON01307,760.6666494595363,742.64,2.37,0,0,0,0.35,10.83,0
INSP000526,CON00973,502.69861960541255,417.94,16.86,0,0,0,0.78,23.16,0
INSP000527,CON00906,1031.0573101605971,986.62,4.31,0,0,0,0.27,20.26,0
INSP000528,CON00554,417.6526809378504,405.29,2.96,0,0,0,0.49,7.71,0
INSP000529,CON00957,1173.9045854896854,502.78,57.17,1,1,0,0.53,14.47,1
INSP000530,CON00637,886.1636216137521,711.32,19.73,0,0,0,0.24,27.83,0
INSP000531,CON01342,437.704172516566,401.24,8.33,0,0,0,0.69,6.02,1
INSP000532,CON00541,968.7164674656609,1021.8,-5.48,0,0,0,0.26,24.28,1
INSP000533,CON01443,1001.8578108008411,875.52,12.61,0,0,0,0.4,24.18,0
INSP000534,CON01465,158.17514910534345,127.65,19.3,0,0,0,0.57,19.94,0
INSP000535,CON00976,110.53794277145712,94.96,14.09,0,0,0,0.73,8.26,0
INSP000536,CON01083,965.0243071875215,819.69,15.06,0,0,0,0.26,8.19,1
INSP000537,CON01199,1076.7273778240165,983.59,8.65,0,0,0,0.62,19.31,0
INSP000538,CON01418,163.6238325463324,162.45,0.72,0,0,0,0.79,5.97,0
INSP000539,CON00756,982.8945919485675,909.96,7.42,0,0,0,0.65,8.78,0
INSP000540,CON01270,586.8025156473535,592.32,-0.94,0,0,0,0.28,6.93,0
INSP000541,CON01968,990.6885503615084,423.12,57.29,1,1,0,0.31,22.99,1
INSP000542,CON01811,161.06254885312757,167.75,-4.15,0,0,0,0.79,12.31,0
INSP000543,CON00313,395.86278041579504,322.67,18.49,0,0,0,0.58,19.44,0
INSP000544,CON00096,418.8282138599347,437.21,-4.39,0,0,0,0.58,26.85,0
INSP000545,CON00486,488.74378407653694,530.97,-8.64,0,0,0,0.25,20.79,0
INSP000546,CON00077,538.9265960688853,463.1,14.07,0,0,0,0.39,8.66,1
INSP000547,CON00935,120.51872519764606,109.95,8.77,0,0,0,0.71,25.6,0
INSP000548,CON01070,378.11462398670415,380.42,-0.61,0,0,0,0.76,16.42,1
INSP000549,CON00267,815.151795220616,844.09,-3.55,0,0,0,0.74,26.52,0
INSP000550,CON00390,449.7460462643424,405.63,9.81,0,0,0,0.69,28.25,0
INSP000551,CON01381,236.97641072515083,207.95,12.25,0,0,0,0.69,26.56,0
INSP000552,CON00262,548.2270599029528,498.34,9.1,0,0,0,0.71,5.76,0
INSP000553,CON00021,828.8691925482536,288.11,65.24,1,1,0,0.46,27.48,1
INSP000554,CON01760,1105.9938170451435,1198.9,-8.4,0,0,0,0.6,20.44,1
INSP000555,CON01116,469.0567148331213,421.59,10.12,0,0,0,0.71,28.81,0
INSP000556,CON01296,426.8615995198855,407.48,4.54,0,0,1,0.25,21.11,0
INSP000557,CON00419,1108.748364338418,1056.3,4.73,0,0,1,0.35,5.44,0
INSP000558,CON01902,1167.8682495407309,1142.29,2.19,0,0,0,0.35,9.89,0
INSP000559,CON00704,409.06351867911195,378.22,7.54,0,0,0,0.77,20.99,0
INSP000560,CON01466,1080.1956596671866,1139.93,-5.53,0,0,0,0.41,13.97,0
INSP000561,CON01927,528.8715547104376,523.42,1.03,0,0,0,0.55,27.34,0
INSP000562,CON01963,800.1212150809013,750.99,6.14,0,0,0,0.37,7.55,0
INSP000563,CON00236,1108.4387393687564,1081.17,2.46,0,0,0,0.55,18.16,0
INSP000564,CON00563,112.35826152037839,118.84,-5.77,0,0,0,0.27,28.43,0
INSP000565,CON01709,344.88563279313433,115.36,66.55,1,1,0,0.71,5.24,1
INSP000566,CON01007,1016.5747821622361,1068.22,-5.08,0,0,0,0.67,22.98,0
INSP000567,CON00522,1004.2556224645259,1022.73,-1.84,0,0,0,0.23,20.1,0
INSP000568,CON01767,191.86282617636135,170.45,11.16,0,0,0,0.66,9.25,0
INSP000569,CON00674,705.350699248085,702.95,0.34,0,0,0,0.45,27.3,1
INSP000570,CON00177,416.26745955250493,426.22,-2.39,0,0,0,0.61,11.44,0
INSP000571,CON01867,685.4017270475086,662.99,3.27,0,0,0,0.72,28.43,1
INSP000572,CON00055,766.0385346136812,622.18,18.78,0,0,0,0.43,6.94,0
INSP000573,CON01608,162.06770356367772,155.54,4.03,0,0,0,0.28,8.67,1
INSP000574,CON01726,156.96956893075898,139.5,11.13,0,0,0,0.62,22.56,0
INSP000575,CON00532,854.1971574916295,865.05,-1.27,0,0,0,0.54,26.08,0
INSP000576,CON00167,466.3104060733138,476.99,-2.29,0,0,0,0.26,25.64,0
INSP000577,CON01334,1014.1128646316221,234.67,76.86,1,1,1,0.44,13.17,1
INSP000578,CON01234,361.6946833898432,333.34,7.84,0,0,0,0.5,28.93,0
INSP000579,CON00923,599.9069981302405,605.85,-0.99,0,0,1,0.31,25.51,0
INSP000580,CON00678,461.8012493669257,464.06,-0.49,0,0,0,0.74,28.22,0
INSP000581,CON00839,766.9943460564924,678.33,11.56,0,0,0,0.39,16.63,0
INSP000582,CON00224,555.2059859416718,480.09,13.53,0,0,1,0.79,26.19,0
INSP000583,CON00815,1058.843929565074,1113.06,-5.12,0,0,0,0.59,18.22,0
INSP000584,CON00544,576.2269550257122,523.27,9.19,0,0,0,0.21,27.3,0
INSP000585,CON01555,740.0064786925586,681.4,7.92,0,0,0,0.29,8.28,0
INSP000586,CON00870,1002.9543646154169,886.91,11.57,0,0,0,0.32,8.57,1
INSP000587,CON00408,783.2405214149056,813.47,-3.86,0,0,0,0.79,27.61,0
INSP000588,CON01001,788.8661014257954,632.75,19.79,0,0,0,0.41,28.94,1
INSP000589,CON00960,873.7055848034817,411.34,52.92,1,1,0,0.62,16.37,1
INSP000590,CON00973,524.1497948263689,439.66,16.12,0,0,0,0.6,18.72,0
INSP000591,CON00553,121.96848336940283,108.75,10.84,0,0,0,0.45,6.48,0
INSP000592,CON01476,804.9707870306714,752.97,6.46,0,0,0,0.78,19.59,1
INSP000593,CON00060,308.5469865162231,317.59,-2.93,0,0,0,0.26,5.55,0
INSP000594,CON01634,572.7767493744102,531.59,7.19,0,0,0,0.39,23.51,0
INSP000595,CON00688,1153.6461571050452,1135.3,1.59,0,0,0,0.79,17.35,0
INSP000596,CON01450,1191.8073611103998,1022.45,14.21,0,0,0,0.57,19.69,0
INSP000597,CON00517,520.1508871373092,564.68,-8.56,0,0,0,0.74,12.6,0
INSP000598,CON00855,259.88194231008214,249.36,4.05,0,0,0,0.36,19.35,0
INSP000599,CON00521,527.1091897410469,422.85,19.78,0,0,0,0.38,15.65,0
INSP000600,CON01392,489.02032680139524,422.95,13.51,0,0,0,0.2,9.38,0
INSP000601,CON01472,1051.3214105319223,391.72,62.74,1,1,0,0.41,6.76,0
INSP000602,CON01930,382.62988557513137,363.19,5.08,0,0,0,0.24,22.42,0
INSP000603,CON01634,925.2253897442636,970.75,-4.92,0,0,0,0.59,5.33,0
INSP000604,CON00979,361.9158631442397,350.59,3.13,0,0,1,0.48,27.07,0
INSP000605,CON01851,644.4382678918392,556.73,13.61,0,0,0,0.36,10.71,0
INSP000606,CON00199,209.97608656736332,196.01,6.65,0,0,0,0.35,5.47,0
INSP000607,CON00445,692.4024503257698,642.55,7.2,0,0,0,0.52,16.44,0
INSP000608,CON00166,834.2876988399124,787.82,5.57,0,0,0,0.66,22.61,0
INSP000609,CON01950,515.9871028471642,434.46,15.8,0,0,0,0.56,15.76,0
INSP000610,CON00558,683.6014915518235,595.69,12.86,0,0,0,0.75,10.89,0
INSP000611,CON00590,774.4842710202886,849.92,-9.74,0,0,0,0.78,5.7,0
INSP000612,CON01521,805.4709583596514,748.52,7.07,0,0,0,0.31,25.76,0
INSP000613,CON01995,581.3951671784637,187.27,67.79,1,1,0,0.44,8.51,1
INSP000614,CON01275,995.4048224534826,878.44,11.75,0,0,0,0.51,18.15,0
INSP000615,CON01984,789.3489517607786,806.08,-2.12,0,0,0,0.62,9.82,1
INSP000616,CON00178,427.29366513109966,343.16,19.69,0,0,0,0.48,19.43,0
INSP000617,CON01915,557.3459438670202,525.91,5.64,0,0,0,0.56,28.79,0
INSP000618,CON01113,167.280556921547,144.15,13.83,0,0,0,0.43,28.04,0
INSP000619,CON01500,1068.2895895430374,1058.35,0.93,0,0,0,0.31,6.03,0
INSP000620,CON01711,1077.93532228683,1038.91,3.62,0,0,0,0.53,7.73,0
INSP000621,CON01031,797.5987239880159,714.89,10.37,0,0,0,0.48,29.58,1
INSP000622,CON01495,277.183475419694,244.7,11.72,0,0,0,0.3,5.46,0
INSP000623,CON00722,682.228308391352,722.96,-5.97,0,0,0,0.36,16.71,1
INSP000624,CON00795,303.7847145263752,323.68,-6.55,0,0,0,0.62,12.29,0
INSP000625,CON01789,904.1005772474045,241.58,73.28,1,1,0,0.64,9.16,1
INSP000626,CON01388,1063.8685263935167,1167.06,-9.7,0,0,0,0.78,25.34,1
INSP000627,CON00744,527.2923217990133,437.71,16.99,0,0,0,0.48,18.48,0
INSP000628,CON01027,263.3800327190964,232.12,11.87,0,0,0,0.49,19.11,0
INSP000629,CON00592,1196.5116338621633,1028.28,14.06,0,0,0,0.74,27.38,0
INSP000630,CON01519,203.94836375454628,179.33,12.07,0,0,1,0.47,11.09,0
INSP000631,CON00357,475.49139349691916,438.31,7.82,0,0,0,0.24,28.6,0
INSP000632,CON01970,900.300674908334,723.57,19.63,0,0,1,0.74,29.69,0
INSP000633,CON00279,608.8107746200265,665.55,-9.32,0,0,0,0.3,19.01,0
INSP000634,CON00485,857.6705602304712,837.34,2.37,0,0,0,0.43,15.42,0
